customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt^|^cust_segment_cd
45189989^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130542148^|^13014317^|^9124359^|^20161007^|^T12^|^T1235^|^T1236^|^T1237^|^30542118^|^945^|^1215474^|^945^|^945^|^995^|^20180407^|^20201230^|^1461200001309003249109397810607838^|^RG^|^rg^|^MMO^|^19821225^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189990^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130542149^|^13014318^|^9124360^|^20160615^|^T12^|^T1235^|^T1236^|^T1237^|^30542119^|^946^|^1215475^|^946^|^946^|^996^|^20180103^|^20201230^|^1461200001309003249109397810607839^|^RG^|^rg^|^MMO^|^20020710^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189991^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130542150^|^13014319^|^9124361^|^20170531^|^T12^|^T1235^|^T1236^|^T1237^|^30542120^|^947^|^1215476^|^947^|^947^|^997^|^20180518^|^20201230^|^1461200001309003249109397810607840^|^I^|^rg^|^MMO^|^19900616^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189992^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130542151^|^13014320^|^9124362^|^20170329^|^T12^|^T1235^|^T1236^|^T1237^|^30542121^|^948^|^1215477^|^948^|^948^|^998^|^20180220^|^20201230^|^1461200001309003249109397810607841^|^RG^|^rg^|^MMC^|^19851028^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189993^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130542152^|^13014321^|^9124363^|^20170727^|^T12^|^T1235^|^T1236^|^T1237^|^30542122^|^949^|^1215478^|^949^|^949^|^999^|^20180927^|^20201230^|^1461200001309003249109397810607842^|^B^|^rg^|^MMO^|^19820509^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189994^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130542153^|^13014322^|^9124364^|^20160525^|^T12^|^T1235^|^T1236^|^T1237^|^30542123^|^950^|^1215479^|^950^|^950^|^1000^|^20180304^|^20201230^|^1461200001309003249109397810607843^|^RG^|^rg^|^MMC^|^20051210^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189995^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130542154^|^13014323^|^9124365^|^20170308^|^T12^|^T1235^|^T1236^|^T1237^|^30542124^|^951^|^1215480^|^951^|^951^|^1001^|^20180930^|^20201230^|^1461200001309003249109397810607844^|^RG^|^rg^|^MMO^|^19911211^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189996^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130542155^|^13014324^|^9124366^|^20161118^|^T12^|^T1235^|^T1236^|^T1237^|^30542125^|^952^|^1215481^|^952^|^952^|^1002^|^20181203^|^20201230^|^1461200001309003249109397810607845^|^RG^|^rg^|^MMO^|^20051102^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189997^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130542156^|^13014325^|^9124367^|^20160823^|^T12^|^T1235^|^T1236^|^T1237^|^30542126^|^953^|^1215482^|^953^|^953^|^1003^|^20181001^|^20201230^|^1461200001309003249109397810607846^|^RG^|^rg^|^MMO^|^20090130^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189998^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130542157^|^13014326^|^9124368^|^20161123^|^T12^|^T1235^|^T1236^|^T1237^|^30542127^|^954^|^1215483^|^954^|^954^|^1004^|^20181216^|^20201230^|^1461200001309003249109397810607847^|^B^|^rg^|^MMO^|^19830219^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189999^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130542158^|^13014327^|^9124369^|^20161119^|^T12^|^T1235^|^T1236^|^T1237^|^30542128^|^955^|^1215484^|^955^|^955^|^1005^|^20180905^|^20201230^|^1461200001309003249109397810607848^|^I^|^rg^|^MMC^|^20061025^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45190000^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130542159^|^13014328^|^9124370^|^20170103^|^T12^|^T1235^|^T1236^|^T1237^|^30542129^|^956^|^1215485^|^956^|^956^|^1006^|^20180205^|^20201230^|^1461200001309003249109397810607849^|^I^|^rg^|^MMC^|^19841120^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190001^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130542160^|^13014329^|^9124371^|^20161127^|^T12^|^T1235^|^T1236^|^T1237^|^30542130^|^957^|^1215486^|^957^|^957^|^1007^|^20180222^|^20201230^|^1461200001309003249109397810607850^|^RG^|^rg^|^MMC^|^19860621^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190002^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130542161^|^13014330^|^9124372^|^20161117^|^T12^|^T1235^|^T1236^|^T1237^|^30542131^|^958^|^1215487^|^958^|^958^|^1008^|^20180102^|^20201230^|^1461200001309003249109397810607851^|^B^|^rg^|^MMC^|^20100115^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45190003^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130542162^|^13014331^|^9124373^|^20170526^|^T12^|^T1235^|^T1236^|^T1237^|^30542132^|^959^|^1215488^|^959^|^959^|^1009^|^20181009^|^20201230^|^1461200001309003249109397810607852^|^I^|^rg^|^MMC^|^19890102^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190004^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130542163^|^13014332^|^9124374^|^20170120^|^T12^|^T1235^|^T1236^|^T1237^|^30542133^|^960^|^1215489^|^960^|^960^|^1010^|^20180216^|^20201230^|^1461200001309003249109397810607853^|^RG^|^rg^|^MMO^|^19941009^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190005^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130542164^|^13014333^|^9124375^|^20160501^|^T12^|^T1235^|^T1236^|^T1237^|^30542134^|^961^|^1215490^|^961^|^961^|^1011^|^20180925^|^20201230^|^1461200001309003249109397810607854^|^RG^|^rg^|^MMO^|^20061221^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190006^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130542165^|^13014334^|^9124376^|^20160917^|^T12^|^T1235^|^T1236^|^T1237^|^30542135^|^962^|^1215491^|^962^|^962^|^1012^|^20180822^|^20201230^|^1461200001309003249109397810607855^|^I^|^rg^|^MMC^|^19950617^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190007^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130542166^|^13014335^|^9124377^|^20160623^|^T12^|^T1235^|^T1236^|^T1237^|^30542136^|^963^|^1215492^|^963^|^963^|^1013^|^20180527^|^20201230^|^1461200001309003249109397810607856^|^RG^|^rg^|^MMO^|^19850708^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45190008^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130542167^|^13014336^|^9124378^|^20170228^|^T12^|^T1235^|^T1236^|^T1237^|^30542137^|^964^|^1215493^|^964^|^964^|^1014^|^20180817^|^20201230^|^1461200001309003249109397810607857^|^RG^|^rg^|^MMC^|^19861105^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45190009^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130542168^|^13014337^|^9124379^|^20160610^|^T12^|^T1235^|^T1236^|^T1237^|^30542138^|^965^|^1215494^|^965^|^965^|^1015^|^20180111^|^20201230^|^1461200001309003249109397810607858^|^I^|^rg^|^MMC^|^20080406^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190010^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130542169^|^13014338^|^9124380^|^20170711^|^T12^|^T1235^|^T1236^|^T1237^|^30542139^|^966^|^1215495^|^966^|^966^|^1016^|^20180112^|^20201230^|^1461200001309003249109397810607859^|^B^|^rg^|^MMC^|^20050304^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45190011^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130542170^|^13014339^|^9124381^|^20160411^|^T12^|^T1235^|^T1236^|^T1237^|^30542140^|^967^|^1215496^|^967^|^967^|^1017^|^20180204^|^20201230^|^1461200001309003249109397810607860^|^RG^|^rg^|^MMO^|^19840306^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190012^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130542171^|^13014340^|^9124382^|^20160605^|^T12^|^T1235^|^T1236^|^T1237^|^30542141^|^968^|^1215497^|^968^|^968^|^1018^|^20180929^|^20201230^|^1461200001309003249109397810607861^|^B^|^rg^|^MMO^|^20070905^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190013^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130542172^|^13014341^|^9124383^|^20170506^|^T12^|^T1235^|^T1236^|^T1237^|^30542142^|^969^|^1215498^|^969^|^969^|^1019^|^20180808^|^20201230^|^1461200001309003249109397810607862^|^I^|^rg^|^MMO^|^20001009^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45190014^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130542173^|^13014342^|^9124384^|^20170125^|^T12^|^T1235^|^T1236^|^T1237^|^30542143^|^970^|^1215499^|^970^|^970^|^1020^|^20180619^|^20201230^|^1461200001309003249109397810607863^|^B^|^rg^|^MMC^|^19821027^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190015^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130542174^|^13014343^|^9124385^|^20160412^|^T12^|^T1235^|^T1236^|^T1237^|^30542144^|^971^|^1215500^|^971^|^971^|^1021^|^20180720^|^20201230^|^1461200001309003249109397810607864^|^RG^|^rg^|^MMO^|^20061101^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45190016^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130542175^|^13014344^|^9124386^|^20170402^|^T12^|^T1235^|^T1236^|^T1237^|^30542145^|^972^|^1215501^|^972^|^972^|^1022^|^20180418^|^20201230^|^1461200001309003249109397810607865^|^B^|^rg^|^MMC^|^19830927^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45190017^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130542176^|^13014345^|^9124387^|^20170630^|^T12^|^T1235^|^T1236^|^T1237^|^30542146^|^973^|^1215502^|^973^|^973^|^1023^|^20180126^|^20201230^|^1461200001309003249109397810607866^|^B^|^rg^|^MMC^|^20080425^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190018^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130542177^|^13014346^|^9124388^|^20160728^|^T12^|^T1235^|^T1236^|^T1237^|^30542147^|^974^|^1215503^|^974^|^974^|^1024^|^20180902^|^20201230^|^1461200001309003249109397810607867^|^RG^|^rg^|^MMO^|^19901114^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190019^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130542178^|^13014347^|^9124389^|^20170122^|^T12^|^T1235^|^T1236^|^T1237^|^30542148^|^975^|^1215504^|^975^|^975^|^1025^|^20181028^|^20201230^|^1461200001309003249109397810607868^|^I^|^rg^|^MMC^|^19900614^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45190020^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130542179^|^13014348^|^9124390^|^20160605^|^T12^|^T1235^|^T1236^|^T1237^|^30542149^|^976^|^1215505^|^976^|^976^|^1026^|^20181005^|^20201230^|^1461200001309003249109397810607869^|^I^|^rg^|^MMC^|^19860130^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190021^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130542180^|^13014349^|^9124391^|^20161214^|^T12^|^T1235^|^T1236^|^T1237^|^30542150^|^977^|^1215506^|^977^|^977^|^1027^|^20181229^|^20201230^|^1461200001309003249109397810607870^|^B^|^rg^|^MMC^|^19901023^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190022^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130542181^|^13014350^|^9124392^|^20170617^|^T12^|^T1235^|^T1236^|^T1237^|^30542151^|^978^|^1215507^|^978^|^978^|^1028^|^20181206^|^20201230^|^1461200001309003249109397810607871^|^RG^|^rg^|^MMC^|^19950312^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190023^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130542182^|^13014351^|^9124393^|^20160819^|^T12^|^T1235^|^T1236^|^T1237^|^30542152^|^979^|^1215508^|^979^|^979^|^1029^|^20180711^|^20201230^|^1461200001309003249109397810607872^|^RG^|^rg^|^MMC^|^20080804^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190024^|^1^|^0^|^0^|^1^|^0^|^IND^|^1130542183^|^13014352^|^9124394^|^20170114^|^T12^|^T1235^|^T1236^|^T1237^|^30542153^|^980^|^1215509^|^980^|^980^|^1030^|^20180318^|^20201230^|^1461200001309003249109397810607873^|^I^|^rg^|^MMO^|^19811212^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190025^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130542184^|^13014353^|^9124395^|^20160928^|^T12^|^T1235^|^T1236^|^T1237^|^30542154^|^981^|^1215510^|^981^|^981^|^1031^|^20180507^|^20201230^|^1461200001309003249109397810607874^|^B^|^rg^|^MMC^|^19931209^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190026^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130542185^|^13014354^|^9124396^|^20160530^|^T12^|^T1235^|^T1236^|^T1237^|^30542155^|^982^|^1215511^|^982^|^982^|^1032^|^20181213^|^20201230^|^1461200001309003249109397810607875^|^RG^|^rg^|^MMO^|^20050726^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190027^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130542186^|^13014355^|^9124397^|^20170103^|^T12^|^T1235^|^T1236^|^T1237^|^30542156^|^983^|^1215512^|^983^|^983^|^1033^|^20180809^|^20201230^|^1461200001309003249109397810607876^|^RG^|^rg^|^MMC^|^19930822^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190028^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130542187^|^13014356^|^9124398^|^20161121^|^T12^|^T1235^|^T1236^|^T1237^|^30542157^|^984^|^1215513^|^984^|^984^|^1034^|^20181107^|^20201230^|^1461200001309003249109397810607877^|^RG^|^rg^|^MMO^|^19850203^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190029^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130542188^|^13014357^|^9124399^|^20160918^|^T12^|^T1235^|^T1236^|^T1237^|^30542158^|^985^|^1215514^|^985^|^985^|^1035^|^20180114^|^20201230^|^1461200001309003249109397810607878^|^RG^|^rg^|^MMO^|^19900117^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190030^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130542189^|^13014358^|^9124400^|^20170207^|^T12^|^T1235^|^T1236^|^T1237^|^30542159^|^986^|^1215515^|^986^|^986^|^1036^|^20180831^|^20201230^|^1461200001309003249109397810607879^|^B^|^rg^|^MMO^|^19950802^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190031^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130542190^|^13014359^|^9124401^|^20161204^|^T12^|^T1235^|^T1236^|^T1237^|^30542160^|^987^|^1215516^|^987^|^987^|^1037^|^20180508^|^20201230^|^1461200001309003249109397810607880^|^B^|^rg^|^MMO^|^19870311^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190032^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130542191^|^13014360^|^9124402^|^20160905^|^T12^|^T1235^|^T1236^|^T1237^|^30542161^|^988^|^1215517^|^988^|^988^|^1038^|^20180715^|^20201230^|^1461200001309003249109397810607881^|^B^|^rg^|^MMC^|^19940620^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45190033^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130542192^|^13014361^|^9124403^|^20170607^|^T12^|^T1235^|^T1236^|^T1237^|^30542162^|^989^|^1215518^|^989^|^989^|^1039^|^20180621^|^20201230^|^1461200001309003249109397810607882^|^I^|^rg^|^MMC^|^20020306^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190034^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130542193^|^13014362^|^9124404^|^20170221^|^T12^|^T1235^|^T1236^|^T1237^|^30542163^|^990^|^1215519^|^990^|^990^|^1040^|^20180408^|^20201230^|^1461200001309003249109397810607883^|^B^|^rg^|^MMC^|^20001010^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190035^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130542194^|^13014363^|^9124405^|^20170123^|^T12^|^T1235^|^T1236^|^T1237^|^30542164^|^991^|^1215520^|^991^|^991^|^1041^|^20180126^|^20201230^|^1461200001309003249109397810607884^|^RG^|^rg^|^MMO^|^20090725^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190036^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130542195^|^13014364^|^9124406^|^20170722^|^T12^|^T1235^|^T1236^|^T1237^|^30542165^|^992^|^1215521^|^992^|^992^|^1042^|^20180915^|^20201230^|^1461200001309003249109397810607885^|^B^|^rg^|^MMO^|^19910807^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190037^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130542196^|^13014365^|^9124407^|^20170329^|^T12^|^T1235^|^T1236^|^T1237^|^30542166^|^993^|^1215522^|^993^|^993^|^1043^|^20180515^|^20201230^|^1461200001309003249109397810607886^|^I^|^rg^|^MMO^|^20090622^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190038^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130542197^|^13014366^|^9124408^|^20170427^|^T12^|^T1235^|^T1236^|^T1237^|^30542167^|^994^|^1215523^|^994^|^994^|^1044^|^20180813^|^20201230^|^1461200001309003249109397810607887^|^RG^|^rg^|^MMO^|^20091203^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190039^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130542198^|^13014367^|^9124409^|^20160818^|^T12^|^T1235^|^T1236^|^T1237^|^30542168^|^995^|^1215524^|^995^|^995^|^1045^|^20181015^|^20201230^|^1461200001309003249109397810607888^|^B^|^rg^|^MMC^|^19810813^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190040^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130542199^|^13014368^|^9124410^|^20160509^|^T12^|^T1235^|^T1236^|^T1237^|^30542169^|^996^|^1215525^|^996^|^996^|^1046^|^20180628^|^20201230^|^1461200001309003249109397810607889^|^B^|^rg^|^MMC^|^19940528^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190041^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130542200^|^13014369^|^9124411^|^20160702^|^T12^|^T1235^|^T1236^|^T1237^|^30542170^|^997^|^1215526^|^997^|^997^|^1047^|^20180313^|^20201230^|^1461200001309003249109397810607890^|^B^|^rg^|^MMC^|^19880425^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45190042^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130542201^|^13014370^|^9124412^|^20161128^|^T12^|^T1235^|^T1236^|^T1237^|^30542171^|^998^|^1215527^|^998^|^998^|^1048^|^20180903^|^20201230^|^1461200001309003249109397810607891^|^B^|^rg^|^MMC^|^20031203^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190043^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130542202^|^13014371^|^9124413^|^20161114^|^T12^|^T1235^|^T1236^|^T1237^|^30542172^|^999^|^1215528^|^999^|^999^|^1049^|^20180110^|^20201230^|^1461200001309003249109397810607892^|^B^|^rg^|^MMC^|^19920819^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45190044^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130542203^|^13014372^|^9124414^|^20160802^|^T12^|^T1235^|^T1236^|^T1237^|^30542173^|^1000^|^1215529^|^1000^|^1000^|^1050^|^20180717^|^20201230^|^1461200001309003249109397810607893^|^B^|^rg^|^MMO^|^19860326^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190045^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130542204^|^13014373^|^9124415^|^20170425^|^T12^|^T1235^|^T1236^|^T1237^|^30542174^|^1001^|^1215530^|^1001^|^1001^|^1051^|^20180102^|^20201230^|^1461200001309003249109397810607894^|^B^|^rg^|^MMO^|^20090210^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190046^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130542205^|^13014374^|^9124416^|^20160725^|^T12^|^T1235^|^T1236^|^T1237^|^30542175^|^1002^|^1215531^|^1002^|^1002^|^1052^|^20181211^|^20201230^|^1461200001309003249109397810607895^|^RG^|^rg^|^MMO^|^20001107^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190047^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130542206^|^13014375^|^9124417^|^20170522^|^T12^|^T1235^|^T1236^|^T1237^|^30542176^|^1003^|^1215532^|^1003^|^1003^|^1053^|^20180314^|^20201230^|^1461200001309003249109397810607896^|^I^|^rg^|^MMO^|^20001216^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190048^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130542207^|^13014376^|^9124418^|^20160703^|^T12^|^T1235^|^T1236^|^T1237^|^30542177^|^1004^|^1215533^|^1004^|^1004^|^1054^|^20180605^|^20201230^|^1461200001309003249109397810607897^|^I^|^rg^|^MMC^|^20090515^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45190049^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130542208^|^13014377^|^9124419^|^20160524^|^T12^|^T1235^|^T1236^|^T1237^|^30542178^|^1005^|^1215534^|^1005^|^1005^|^1055^|^20180704^|^20201230^|^1461200001309003249109397810607898^|^I^|^rg^|^MMO^|^19881001^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190050^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130542209^|^13014378^|^9124420^|^20170206^|^T12^|^T1235^|^T1236^|^T1237^|^30542179^|^1006^|^1215535^|^1006^|^1006^|^1056^|^20180225^|^20201230^|^1461200001309003249109397810607899^|^B^|^rg^|^MMC^|^19980924^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190051^|^0^|^0^|^0^|^0^|^1^|^ORG^|^1130542210^|^13014379^|^9124421^|^20161105^|^T12^|^T1235^|^T1236^|^T1237^|^30542180^|^1007^|^1215536^|^1007^|^1007^|^1057^|^20180711^|^20201230^|^1461200001309003249109397810607900^|^B^|^rg^|^MMO^|^20030110^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45190052^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130542211^|^13014380^|^9124422^|^20161127^|^T12^|^T1235^|^T1236^|^T1237^|^30542181^|^1008^|^1215537^|^1008^|^1008^|^1058^|^20181027^|^20201230^|^1461200001309003249109397810607901^|^RG^|^rg^|^MMC^|^19970822^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190053^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130542212^|^13014381^|^9124423^|^20170729^|^T12^|^T1235^|^T1236^|^T1237^|^30542182^|^1009^|^1215538^|^1009^|^1009^|^1059^|^20181023^|^20201230^|^1461200001309003249109397810607902^|^I^|^rg^|^MMC^|^19950418^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45190054^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130542213^|^13014382^|^9124424^|^20160827^|^T12^|^T1235^|^T1236^|^T1237^|^30542183^|^1010^|^1215539^|^1010^|^1010^|^1060^|^20180630^|^20201230^|^1461200001309003249109397810607903^|^B^|^rg^|^MMC^|^19861105^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190055^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130542214^|^13014383^|^9124425^|^20160828^|^T12^|^T1235^|^T1236^|^T1237^|^30542184^|^1011^|^1215540^|^1011^|^1011^|^1061^|^20180514^|^20201230^|^1461200001309003249109397810607904^|^I^|^rg^|^MMO^|^19900921^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190056^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130542215^|^13014384^|^9124426^|^20160914^|^T12^|^T1235^|^T1236^|^T1237^|^30542185^|^1012^|^1215541^|^1012^|^1012^|^1062^|^20180503^|^20201230^|^1461200001309003249109397810607905^|^I^|^rg^|^MMO^|^20110306^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45190057^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130542216^|^13014385^|^9124427^|^20161112^|^T12^|^T1235^|^T1236^|^T1237^|^30542186^|^1013^|^1215542^|^1013^|^1013^|^1063^|^20181105^|^20201230^|^1461200001309003249109397810607906^|^RG^|^rg^|^MMO^|^19910327^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45190058^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130542217^|^13014386^|^9124428^|^20170131^|^T12^|^T1235^|^T1236^|^T1237^|^30542187^|^1014^|^1215543^|^1014^|^1014^|^1064^|^20181205^|^20201230^|^1461200001309003249109397810607907^|^I^|^rg^|^MMO^|^19821130^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190059^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130542218^|^13014387^|^9124429^|^20161201^|^T12^|^T1235^|^T1236^|^T1237^|^30542188^|^1015^|^1215544^|^1015^|^1015^|^1065^|^20180214^|^20201230^|^1461200001309003249109397810607908^|^B^|^rg^|^MMO^|^19920307^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45190060^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130542219^|^13014388^|^9124430^|^20170714^|^T12^|^T1235^|^T1236^|^T1237^|^30542189^|^1016^|^1215545^|^1016^|^1016^|^1066^|^20180222^|^20201230^|^1461200001309003249109397810607909^|^B^|^rg^|^MMO^|^19871001^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45190061^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130542220^|^13014389^|^9124431^|^20160706^|^T12^|^T1235^|^T1236^|^T1237^|^30542190^|^1017^|^1215546^|^1017^|^1017^|^1067^|^20180305^|^20201230^|^1461200001309003249109397810607910^|^I^|^rg^|^MMO^|^20060716^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
