salutation_type_cd^|^name_prefix_txt^|^type_cd^|^first_name^|^name_1^|^name_2^|^name_3^|^postal_code_num^|^post_office_box_num^|^street_name^|^country_cd^|^city_name^|^electronic_addr_txt
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Oststrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Oststrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^66^|^Nordstrase^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^L^|^Muller^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Linienstrase^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Soumya^|^40880^|^12^|^Linienstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Dusseldorf^|^abc@gmail.com
S^|^Sampletbd^|^L^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Koningsallee^|^Germany^|^Munich^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^12^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
S^|^Sampletbd^|^B^|^Muller^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^Ram^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Berlin^|^abc@gmail.com
S^|^Sampletbd^|^L^|^Muller^|^Muller^|^RAM^|^Soumya^|^40880^|^66^|^Oststrase^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^Muller^|^Muller^|^Ram^|^Soumya^|^40880^|^66^|^Koningsallee^|^Germany^|^Frankfurt^|^abc@gmail.com
R^|^Sampletbd^|^B^|^SAHANA^|^Muller^|^RAM^|^Sowmya^|^40880^|^12^|^Nordstrase^|^Germany^|^Frankfurt^|^abc@gmail.com
